Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin %,Total Revenue,Profit Margin Category
115,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,U9IXLQYDG8,4.72,2,0.2,1.652,35.0,9.44,High Profit
116,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,Support,NGH6JD32CX,23.976,3,0.2,7.4925,31.25,71.928,High Profit
117,AMER-2020-115259,2020-08-25,20200825,Rebecca Dickens,Mexico,Mexico City,AMER,LATAM,Amazon,1004,Tech,SMB,SaaS Connector Pack - Gold,QHG92H9NGL,130.464,6,0.2,44.0316,33.75,782.784,High Profit
118,AMER-2021-110457,2021-03-02,20210302,Audrey Hardacre,Canada,Toronto,AMER,NAMER,Trafigura Group,1100,Finance,SMB,ContactMatcher,EHVU0FM6IP,787.53,3,0.0,165.3813,21.000000000000004,2362.59,Medium Profit
119,EMEA-2021-136476,2021-04-05,20210405,Jennifer Dowd,South Africa,Cape Town,EMEA,MEA,Gazprom,1027,Energy,Strategic,ContactMatcher,VKTELEXOAJ,157.794,1,0.7,-115.7156,-73.33333333333333,157.794,Loss
120,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack,YWZAV09L95,47.04,3,0.0,18.3456,39.0,141.12,High Profit
121,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,ContactMatcher,6HDH2X5C4Q,30.84,4,0.0,13.878,45.0,123.36,High Profit
122,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Marketing Suite - Gold,UFK94J59ZU,226.56,6,0.0,63.4368,27.999999999999996,1359.3600000000001,Medium Profit
123,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,SaaS Connector Pack - Gold,ESTJDHFQQJ,115.02,9,0.0,51.759,45.0,1035.18,High Profit
124,APJ-2022-103730,2022-06-13,20220613,Natalie Sanderson,Philippines,Manila,APJ,APAC,Aetna,1002,Healthcare,SMB,Site Analytics,10H4K5XYCK,68.04,7,0.0,19.7316,28.999999999999996,476.28000000000003,Medium Profit
125,APJ-2020-152030,2020-12-26,20201226,Samantha Rampling,Japan,Tokyo,APJ,JAPN,FedEx,1036,Transportation,Enterprise,FinanceHub,CL5Z5BO4AX,600.558,3,0.3,-8.5794,-1.4285714285714286,1801.674,Loss
126,APJ-2020-134614,2020-09-20,20200920,Sally Berry,Australia,Geelong,APJ,ANZ,Tesco,1059,Retail,SMB,ContactMatcher,NR9RLNIDDN,617.7,6,0.5,-407.682,-66.0,3706.2000000000003,Loss
127,AMER-2023-107272,2023-11-06,20231106,Anthony Clark,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,ContactMatcher,VQ46SD57ZS,2.388,2,0.7,-1.8308,-76.66666666666667,4.776,Loss
128,AMER-2023-107272,2023-11-06,20231106,Anthony Clark,Chile,Santiago,AMER,LATAM,Honda Motor,1045,Manufacturing,SMB,Marketing Suite - Gold,D0E36MWJEW,243.992,7,0.2,30.499,12.5,1707.944,Medium Profit
129,AMER-2022-125969,2022-11-07,20221107,Victor Short,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,FinanceHub,JJPL720VAS,81.424,2,0.2,-9.1602,-11.249999999999998,162.848,Loss
130,AMER-2022-125969,2022-11-07,20221107,Victor Short,United States,New York City,AMER,NAMER,Prudential Financial,1078,Finance,Enterprise,SaaS Connector Pack,8YKVWCUJ4E,238.56,3,0.0,26.2416,10.999999999999998,715.6800000000001,Medium Profit
131,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Site Analytics,6JGGI7ZZ6I,59.97,5,0.4,-11.994,-20.0,299.85,Loss
132,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Support,EDMREQV8TS,78.304,2,0.2,29.364,37.5,156.608,High Profit
133,AMER-2023-164147,2023-02-03,20230203,Austin Newman,Mexico,Mexico City,AMER,LATAM,Banco Santander,1101,Finance,Strategic,Storage,7WHCO2BFB0,21.456,9,0.2,6.9732,32.5,193.10399999999998,High Profit
134,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,PWIULJAE51,20.04,3,0.0,9.6192,48.0,60.12,High Profit
135,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,QBAIA88519,35.44,1,0.0,16.6568,47.0,35.44,High Profit
136,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ChatBot Plugin,QIH1351ZN7,11.52,4,0.0,3.456,30.0,46.08,Medium Profit
137,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Storage,FLGFDQI1YW,4.02,2,0.0,1.9698,49.00000000000001,8.04,High Profit
138,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,ContactMatcher,QVAV46CVJD,76.176,3,0.2,26.6616,35.0,228.52800000000002,High Profit
139,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,Support,2MI0QUU74R,65.88,6,0.0,18.4464,28.000000000000004,395.28,Medium Profit
140,AMER-2022-145583,2022-10-14,20221014,Rose Scott,United States,Aurora,AMER,NAMER,CVS Health,1026,Retail,SMB,SaaS Connector Pack,6LLWK12W7K,43.12,14,0.0,20.6976,48.00000000000001,603.68,High Profit
141,EMEA-2022-110366,2022-09-06,20220906,Tim Morrison,France,Paris,EMEA,EU-WEST,General Motors,1041,Manufacturing,Strategic,SaaS Connector Pack,V01FLYWRJH,82.8,2,0.2,10.35,12.5,165.6,Medium Profit
142,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,ChatBot Plugin,CDKV85SBFW,8.82,3,0.0,2.3814,27.0,26.46,Medium Profit
143,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,SaaS Connector Pack - Gold,9DJHDYHRR3,10.86,3,0.0,5.1042,47.0,32.58,High Profit
144,AMER-2023-106180,2023-09-19,20230919,Harry Murray,United States,Los Angeles,AMER,NAMER,State Farm Insurance Cos.,1082,Finance,Strategic,Support,ZSB20RNZ0A,143.7,3,0.0,68.976,48.00000000000001,431.09999999999997,High Profit
145,EMEA-2023-155376,2023-12-23,20231223,Dylan Dowd,Poland,Warsaw,EMEA,EU-WEST,Comcast,1022,Communications,SMB,OneView,67FK6GLSC1,839.43,3,0.0,218.2518,26.0,2518.29,Medium Profit
146,AMER-2021-110744,2021-09-07,20210907,Angela Parsons,United States,Newark,AMER,NAMER,AmerisourceBergen,1007,Healthcare,SMB,Marketing Suite - Gold,G4R1FFNPGO,671.93,7,0.0,20.1579,3.0000000000000004,4703.509999999999,Low Profit
147,AMER-2020-110072,2020-10-22,20201022,Lisa Oliver,Mexico,Monterrey,AMER,LATAM,Toyota Motor,1087,Manufacturing,Enterprise,SaaS Connector Pack,BHODKJ9L3G,93.888,4,0.2,12.9096,13.749999999999998,375.552,Medium Profit
148,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,NKEP466WY8,384.45,11,0.0,103.8015,27.0,4228.95,Medium Profit
149,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,Site Analytics,KAMRWAU3DC,149.97,3,0.0,5.9988,4.0,449.90999999999997,Low Profit
150,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,FinanceHub,DA45FHG7IC,1951.84,8,0.0,585.552,30.000000000000004,15614.72,High Profit
151,EMEA-2022-114489,2022-12-06,20221206,Joseph Duncan,Italy,Rome,EMEA,EU,Walmart,1096,Retail,Strategic,ContactMatcher,1E78QQ5K6O,171.55,5,0.0,80.6285,47.0,857.75,High Profit
152,AMER-2022-158834,2022-03-14,20220314,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,OneView,J54ZE9BY16,157.92,5,0.2,17.766,11.25,789.5999999999999,Medium Profit
153,AMER-2022-158834,2022-03-14,20220314,Paul MacDonald,Chile,Puente Alto,AMER,LATAM,Johnson & Johnson,1055,Healthcare,Enterprise,Site Analytics,0FXOEDG6KC,203.184,2,0.2,15.2388,7.5,406.368,Low Profit
154,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,S92H6S89SR,58.38,7,0.0,26.271,45.0,408.66,High Profit
155,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Support,VDD4JQGM6P,105.52,4,0.0,48.5392,46.0,422.08,High Profit
156,AMER-2021-124919,2021-05-31,20210531,Gordon Graham,United States,Chicago,AMER,NAMER,Engie,1062,Energy,Strategic,Marketing Suite - Gold,O0V9LVLHM9,80.88,6,0.0,21.0288,26.0,485.28,Medium Profit
157,AMER-2021-118948,2021-05-28,20210528,Sean Bower,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,DTGE25IIR8,6.63,3,0.0,1.7901,27.0,19.89,Medium Profit
158,AMER-2020-104269,2020-03-01,20200301,Anthony Sanderson,Canada,Toronto,AMER,NAMER,American Express,1005,Finance,SMB,FinanceHub,TJX5D1WJAN,457.568,2,0.2,51.4764,11.25,915.136,Medium Profit
159,APJ-2022-114104,2022-11-21,20221121,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,FinanceHub,BK3X5F0PUA,14.62,2,0.0,6.8714,47.0,29.24,High Profit
160,APJ-2022-114104,2022-11-21,20221121,Stewart Marshall,Singapore,Singapore,APJ,APAC,Daimler,1052,Transportation,SMB,Site Analytics,J25V5NH84Z,944.93,7,0.0,236.2325,25.0,6614.509999999999,Medium Profit
161,AMER-2022-162733,2022-05-12,20220512,Joanne Carr,United States,New York City,AMER,NAMER,J.P. Morgan Chase & Co.,1054,Finance,SMB,Support,LG6VGH3BOI,5.98,1,0.0,2.691,44.99999999999999,5.98,High Profit
162,EMEA-2021-119697,2021-12-28,20211228,Angela Davies,France,Paris,EMEA,EU-WEST,Kroger,1057,Retail,SMB,Data Smasher,5F3WHT5RA1,54.384,2,0.2,1.3596,2.5,108.768,Low Profit
163,APJ-2022-154508,2022-11-17,20221117,William Alsop,New Zealand,Wellington,APJ,ANZ,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,IMKAY1XFND,28.4,5,0.0,13.348,47.0,142.0,High Profit
164,AMER-2022-113817,2022-11-08,20221108,Owen Watson,Canada,Toronto,AMER,NAMER,Volkswagen,1046,Manufacturing,SMB,ContactMatcher,TFQC77D8N3,27.68,2,0.2,9.688,35.0,55.36,High Profit
165,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,A4ICDCT3PN,9.936,3,0.2,2.7324,27.500000000000004,29.808,Medium Profit
166,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Big Ol Database,SKNAWPG4VV,8159.952,8,0.4,-1359.992,-16.666666666666664,65279.616,Loss
167,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Marketing Suite - Gold,SEXCB4230J,275.928,3,0.2,-58.6347,-21.250000000000004,827.784,Loss
168,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,FinanceHub,HJ54J056IV,1740.06,9,0.3,-24.858,-1.4285714285714286,15660.539999999999,Loss
169,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,ChatBot Plugin,CFBWJVG2BK,32.064,6,0.2,6.8136,21.25,192.38400000000001,Medium Profit
170,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,OneView,J7LMIXWBED,177.98,5,0.8,-453.849,-255.00000000000003,889.9,Loss
171,APJ-2020-139892,2020-09-08,20200908,Melanie Davidson,Japan,Osaka,APJ,JAPN,Nissan Motor,1098,Transportation,SMB,Site Analytics,DVK6SPA4L5,143.976,3,0.2,8.9985,6.25,431.928,Low Profit
172,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,KXGXCS33MA,20.94,3,0.0,9.8418,46.99999999999999,62.82000000000001,High Profit
173,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,Support,C15MBHGL0V,110.96,2,0.0,53.2608,48.00000000000001,221.92,High Profit
174,AMER-2020-118962,2020-08-05,20200805,Warren Forsyth,United States,New York City,AMER,NAMER,Chevron,1017,Energy,SMB,FinanceHub,2IIYIRAN77,340.144,7,0.2,21.259,6.25,2381.008,Low Profit
175,APJ-2020-100853,2020-09-14,20200914,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,OneView,BTUYY86TIA,52.448,2,0.8,-131.12,-250.0,104.896,Loss
176,APJ-2020-100853,2020-09-14,20200914,Gabrielle Ogden,Australia,Sydney,APJ,ANZ,Royal Dutch Shell,1031,Energy,Strategic,FinanceHub,XDWUW8RSHO,20.16,4,0.2,6.552,32.49999999999999,80.64,High Profit
177,APJ-2023-152366,2023-04-22,20230422,Justin Randall,Japan,Tokyo,APJ,JAPN,Wells Fargo,1099,Finance,SMB,OneView,E5I8NPOZ23,97.264,4,0.8,-243.16,-250.0,389.056,Loss
178,AMER-2021-101511,2021-11-21,20211121,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,FinanceHub,4LUEG1NV67,396.802,7,0.3,-11.3372,-2.8571428571428568,2777.614,Loss
179,AMER-2021-101511,2021-11-21,20211121,Anne Lee,Mexico,Monterrey,AMER,LATAM,Oracle,1072,Tech,SMB,Support,BDOF6TD87A,15.88,5,0.2,-3.7715,-23.75,79.4,Loss
180,EMEA-2021-137225,2021-12-15,20211215,Jack Graham,United Kingdom,London,EMEA,UKIR,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,EIA2KSQB01,3.28,1,0.0,1.4104,43.00000000000001,3.28,High Profit
181,APJ-2020-166191,2020-12-05,20201205,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Marketing Suite - Gold,XYUSCHN0YH,24.816,2,0.2,1.8612,7.5,49.632,Low Profit
182,APJ-2020-166191,2020-12-05,20201205,Sophie Henderson,Australia,Melbourne,APJ,ANZ,Merck,1064,Healthcare,Strategic,Data Smasher,CDSZP4EX56,408.744,7,0.2,76.6395,18.749999999999996,2861.208,Medium Profit
183,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,9ZGSKXMP33,503.96,4,0.0,131.0296,26.0,2015.84,Medium Profit
184,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Site Analytics,7LN8FFMCQN,149.95,5,0.0,41.986,28.000000000000004,749.75,Medium Profit
185,EMEA-2020-158274,2020-11-19,20201119,Brian Short,Czech Republic,Prague,EMEA,EU-EAST,Merck,1064,Healthcare,Enterprise,Data Smasher,9BP0PZ49A6,29.0,2,0.0,7.25,25.0,58.0,Medium Profit
186,EMEA-2022-105018,2022-11-29,20221129,Samantha Lawrence,Saudi Arabia,Riyadh,EMEA,MEA,J.P. Morgan Chase & Co.,1054,Finance,SMB,ContactMatcher,VIVST6IECE,7.16,2,0.0,3.4368,48.0,14.32,High Profit
187,AMER-2020-123260,2020-08-26,20200826,Una Hudson,United States,Raleigh,AMER,NAMER,AT&T,1010,Communications,Enterprise,Data Smasher,60NLL1G4W3,176.8,8,0.0,22.984,13.0,1414.4,Medium Profit
188,APJ-2022-157000,2022-07-17,20220717,Kimberly North,Japan,Tokyo,APJ,JAPN,Carrefour,1048,Retail,Strategic,Marketing Suite - Gold,YAJHZP6TYE,37.224,3,0.2,3.7224,10.0,111.672,Low Profit
189,APJ-2022-157000,2022-07-17,20220717,Kimberly North,Japan,Saitama,APJ,JAPN,Carrefour,1048,Retail,Strategic,Support,RO9E64T0VF,20.016,3,0.2,6.255,31.25,60.047999999999995,High Profit
190,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,7LL8W4OBLM,899.136,4,0.2,112.392,12.5,3596.544,Medium Profit
191,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Site Analytics,6BI7IE0TFH,71.76,6,0.0,20.0928,27.999999999999996,430.56000000000006,Medium Profit
192,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Support,QY481QSIUX,51.84,8,0.0,24.8832,47.99999999999999,414.72,High Profit
193,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,Marketing Suite,L0NREOWV2Y,626.352,3,0.2,46.9764,7.5,1879.056,Low Profit
194,EMEA-2021-102281,2021-10-12,20211012,Dylan Ogden,United Kingdom,London,EMEA,UKIR,HonHai Precision Industry,1033,Tech,Enterprise,ChatBot Plugin,CQ58E3SHEY,19.9,5,0.0,6.567,33.0,99.5,High Profit
195,AMER-2021-131457,2021-10-31,20211031,Jonathan Clark,United States,Providence,AMER,NAMER,Allstate,1003,Finance,Strategic,SaaS Connector Pack - Gold,03NGWSRFCP,14.28,7,0.0,6.7116,47.0,99.96,High Profit
196,AMER-2020-140004,2020-03-21,20200321,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,FNBDSUKN38,7.408,2,0.2,1.2038,16.249999999999996,14.816,Medium Profit
197,AMER-2020-140004,2020-03-21,20200321,Kevin Vaughan,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,SMB,ChatBot Plugin,YDSSPKI1I2,6.048,3,0.2,1.5876,26.249999999999996,18.144,Medium Profit
198,AMER-2023-107720,2023-11-07,20231107,Madeleine Smith,Argentina,Córdoba,AMER,LATAM,BMW,1039,Manufacturing,Enterprise,Marketing Suite - Gold,HVCAY62Q3B,46.26,3,0.0,12.0276,26.0,138.78,Medium Profit
199,EMEA-2023-124303,2023-07-07,20230707,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,ContactMatcher,YST0N15YFB,2.946,2,0.7,-2.2586,-76.66666666666666,5.892,Loss
200,EMEA-2023-124303,2023-07-07,20230707,Diana Ince,France,Paris,EMEA,EU-WEST,Humana,1049,Healthcare,Strategic,Support,9BA74E75KZ,16.056,3,0.2,5.8203,36.24999999999999,48.168000000000006,High Profit
201,AMER-2023-105074,2023-06-25,20230625,Tracey Knox,Mexico,Guadalajara,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,WMPYGW9GUM,21.744,3,0.2,6.795,31.25,65.232,High Profit
202,EMEA-2020-133690,2020-08-03,20200803,Michelle McLean,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,ContactMatcher,ME0EJQS2AL,218.75,2,0.5,-161.875,-74.0,437.5,Loss
203,EMEA-2020-133690,2020-08-03,20200803,Michelle McLean,Russia,Moscow,EMEA,EU-EAST,Johnson & Johnson,1055,Healthcare,SMB,OneView,W10QUN44Q0,2.6,1,0.2,0.2925,11.249999999999998,2.6,Medium Profit
204,APJ-2023-116701,2023-12-18,20231218,Diana Bell,Japan,Aichi,APJ,JAPN,Sprint Nextel,1081,Communications,SMB,OneView,TRYXBPE9IT,66.284,2,0.8,-178.9668,-270.0,132.568,Loss
205,EMEA-2023-126382,2023-06-04,20230604,Jan Clark,South Africa,Cape Town,EMEA,MEA,Samsung Electronics,1015,Tech,Strategic,SaaS Connector Pack,4JNB5H5I6P,35.168,7,0.2,9.6712,27.500000000000004,246.176,Medium Profit
206,AMER-2023-108329,2023-12-10,20231210,Pippa Smith,United States,Oklahoma City,AMER,NAMER,Johnson & Johnson,1055,Healthcare,SMB,Site Analytics,MAJOAVO5S2,444.768,4,0.2,44.4768,10.0,1779.072,Low Profit
207,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,21Q2C6A2U2,83.92,4,0.0,5.8744,6.999999999999999,335.68,Low Profit
208,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Site Analytics,ESRJ5V8B4Y,131.98,2,0.0,35.6346,27.0,263.96,Medium Profit
209,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,ContactMatcher,RAHUEV7ULW,15.92,4,0.0,7.4824,47.0,63.68,High Profit
210,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Storage,R7KN7FTL9U,52.29,9,0.0,16.2099,31.000000000000007,470.61,High Profit
211,AMER-2023-135860,2023-12-02,20231202,Rebecca Wilson,Brazil,Rio de Janeiro,AMER,LATAM,Morgan Stanley,1068,Finance,SMB,Marketing Suite - Gold,H5770QZB5X,91.99,1,0.0,3.6796,4.000000000000001,91.99,Low Profit
212,APJ-2021-101007,2021-02-09,20210209,Irene Smith,Japan,Aichi,APJ,JAPN,Toyota Motor,1087,Manufacturing,Strategic,Data Smasher,0EAXVHIBR6,20.8,2,0.2,6.5,31.25,41.6,High Profit
213,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,FinanceHub,Q6MLHV1D9D,23.68,2,0.2,8.88,37.50000000000001,47.36,High Profit
214,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Marketing Suite,MU9RVQO7BD,452.45,5,0.5,-244.323,-54.0,2262.25,Loss
215,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Site Analytics,0C52L60X3Z,62.982,3,0.4,-14.6958,-23.333333333333332,188.946,Loss
216,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Big Ol Database,A8KUCPEZPR,1188.0,9,0.7,-950.4,-80.0,10692.0,Loss
217,AMER-2021-146262,2021-01-02,20210102,Evan Terry,Mexico,Mexico City,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,Data Smasher,K4MIGT0J7P,89.584,2,0.2,4.4792,5.0,179.168,Low Profit
218,AMER-2022-130162,2022-10-29,20221029,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Marketing Suite - Gold,DR3L61PE16,93.06,6,0.0,26.0568,27.999999999999996,558.36,Medium Profit
219,AMER-2022-130162,2022-10-29,20221029,Bella Mackenzie,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,FNZVL8CZOY,302.376,3,0.2,22.6782,7.500000000000001,907.1279999999999,Low Profit
220,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Storage,B9EN58R7WP,5.584,2,0.2,1.8148,32.5,11.168,High Profit
221,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Support,FFB6L3T2IS,22.704,6,0.2,8.2302,36.25,136.224,High Profit
222,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ContactMatcher,1J2W1UFCJQ,19.776,4,0.7,-13.8432,-70.0,79.104,Loss
223,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,SaaS Connector Pack,YBR5EFJKOI,72.704,4,0.2,19.0848,26.250000000000007,290.816,Medium Profit
224,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,Big Ol Database,H63FM8UBRU,479.988,4,0.7,-383.9904,-80.0,1919.952,Loss
225,AMER-2021-169397,2021-12-24,20211224,Gordon Jackson,Mexico,Puerto Vallarta,AMER,LATAM,Gazprom,1027,Energy,SMB,ChatBot Plugin,4HR8HNDZF8,27.168,2,0.2,2.7168,10.0,54.336,Low Profit
226,AMER-2021-163055,2021-08-09,20210809,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ChatBot Plugin,H34S0DBPAR,2.2,1,0.0,0.968,43.99999999999999,2.2,High Profit
227,AMER-2021-163055,2021-08-09,20210809,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,ContactMatcher,EAQ6SYJI8V,622.45,5,0.0,136.939,21.999999999999996,3112.25,Medium Profit
228,AMER-2021-163055,2021-08-09,20210809,Joe Ross,Brazil,São Paulo,AMER,LATAM,Wells Fargo,1099,Finance,Strategic,Marketing Suite - Gold,2LTTK4BDBQ,21.98,1,0.0,0.2198,1.0,21.98,Low Profit
229,EMEA-2021-145436,2021-02-28,20210228,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,GYUSGDVAEB,161.568,2,0.2,-28.2744,-17.5,323.136,Loss
230,EMEA-2021-145436,2021-02-28,20210228,Carolyn Murray,South Africa,Johannesburg,EMEA,MEA,United Parcel Service,1090,Transportation,SMB,FinanceHub,NRQQF2MR32,389.696,8,0.2,43.8408,11.25,3117.568,Medium Profit
